Siège;Adresse (Siège);Code Postal (Siège);Nom (Etab1);Adresse (Etab1);Code Postal (Etab1);Nom (Etab2);Adresse (Etab2);Code Postal (Etab2);Nom (Etab3);Adresse (Etab3);Code Postal (Etab3);Nom (Etab4);Adresse (Etab4);Code Postal (Etab4);Nom (Etab5);Adresse (Etab5);Code Postal (Etab5);Nom (Etab6);Adresse (Etab6);Code Postal (Etab6)
CHRISTEYNS FRANCE;31 RUE DE LA MALADRIE;44120;CHRISTEYNS FRANCE;9 RUE MARCEL SEMBAT;44100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CHRISTEYNS FRANCE;31 RUE DE LA MALADRIE;44120;CHRISTEYNS FRANCE;9 RUE MARCEL SEMBAT;44100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CHRISTEYNS FRANCE;31 RUE DE LA MALADRIE;44120;CHRISTEYNS FRANCE;9 RUE MARCEL SEMBAT;44100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CHRISTEYNS FRANCE;31 RUE DE LA MALADRIE;44120;CHRISTEYNS FRANCE;9 RUE MARCEL SEMBAT;44100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CLEANIS ASEPSYS - PLANETE HYGIENE;22 AV ARISTIDE BRIAND;94110;CLEANIS ASEPSYS - PLANETE HYGIENE;33 AV DU MAINE;75015;CLEANIS ASEPSYS - PLANETE HYGIENE;73 RUE DU CHERCHE MIDI;75006;CLEANIS SAS;101 RUE DE RENNES;75006;CLEANIS SAS;98 RUE DE RENNES;75006;0;0;0;0;0;0
CLEANIS ASEPSYS - PLANETE HYGIENE;22 AV ARISTIDE BRIAND;94110;CLEANIS ASEPSYS - PLANETE HYGIENE;33 AV DU MAINE;75015;CLEANIS ASEPSYS - PLANETE HYGIENE;73 RUE DU CHERCHE MIDI;75006;CLEANIS SAS;101 RUE DE RENNES;75006;CLEANIS SAS;98 RUE DE RENNES;75006;0;0;0;0;0;0
RESMED SA;292 ALL JACQUES MONOD;69800;RESMED SA;2 RUE MAURICE AUDIBERT;69800;RESMED SA;1 ALL DES SORBIERS;69500;RESMED SA;41 RUE DE RICHELIEU;75001;0;0;0;0;0;0;0;0;0
RESMED SA;292 ALL JACQUES MONOD;69800;RESMED SA;2 RUE MAURICE AUDIBERT;69800;RESMED SA;1 ALL DES SORBIERS;69500;RESMED SA;41 RUE DE RICHELIEU;75001;0;0;0;0;0;0;0;0;0
ROCAMED FRANCE;88 ALL DE STOCKHOLM;83870;ROCAMED FRANCE;LA GOUORGO;83330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ROCAMED FRANCE;88 ALL DE STOCKHOLM;83870;ROCAMED FRANCE;LA GOUORGO;83330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ROCAMED FRANCE;88 ALL DE STOCKHOLM;83870;ROCAMED FRANCE;LA GOUORGO;83330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ROCAMED FRANCE;88 ALL DE STOCKHOLM;83870;ROCAMED FRANCE;LA GOUORGO;83330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ROCAMED FRANCE;88 ALL DE STOCKHOLM;83870;ROCAMED FRANCE;LA GOUORGO;83330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ROCHE;30 CRS DE L'ILE SEGUIN;92100;INTERMUNE FRANCE;62 AV ANDRE MORIZET;92100;ROCHE;1 PL DE L HOPITAL;67000;ROCHE;4 RTE DE LA RIVIERE;67380;ROCHE;AV FAIDHERBE;93110;ROCHE;52 RUE MARCEL ET JACQUES GAUCHER;94120;ROCHE;52 BD DU PARC;92200
ROCHE;30 CRS DE L'ILE SEGUIN;92100;INTERMUNE FRANCE;62 AV ANDRE MORIZET;92100;ROCHE;1 PL DE L HOPITAL;67000;ROCHE;4 RTE DE LA RIVIERE;67380;ROCHE;AV FAIDHERBE;93110;ROCHE;52 RUE MARCEL ET JACQUES GAUCHER;94120;ROCHE;52 BD DU PARC;92200
ROCHE;30 CRS DE L'ILE SEGUIN;92100;INTERMUNE FRANCE;62 AV ANDRE MORIZET;92100;ROCHE;1 PL DE L HOPITAL;67000;ROCHE;4 RTE DE LA RIVIERE;67380;ROCHE;AV FAIDHERBE;93110;ROCHE;52 RUE MARCEL ET JACQUES GAUCHER;94120;ROCHE;52 BD DU PARC;92200
ROCHE;30 CRS DE L'ILE SEGUIN;92100;INTERMUNE FRANCE;62 AV ANDRE MORIZET;92100;ROCHE;1 PL DE L HOPITAL;67000;ROCHE;4 RTE DE LA RIVIERE;67380;ROCHE;AV FAIDHERBE;93110;ROCHE;52 RUE MARCEL ET JACQUES GAUCHER;94120;ROCHE;52 BD DU PARC;92200
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ROCHE;30 CRS DE L'ILE SEGUIN;92100;INTERMUNE FRANCE;62 AV ANDRE MORIZET;92100;ROCHE;1 PL DE L HOPITAL;67000;ROCHE;4 RTE DE LA RIVIERE;67380;ROCHE;AV FAIDHERBE;93110;ROCHE;52 RUE MARCEL ET JACQUES GAUCHER;94120;ROCHE;52 BD DU PARC;92200
ROCHE;30 CRS DE L'ILE SEGUIN;92100;INTERMUNE FRANCE;62 AV ANDRE MORIZET;92100;ROCHE;1 PL DE L HOPITAL;67000;ROCHE;4 RTE DE LA RIVIERE;67380;ROCHE;AV FAIDHERBE;93110;ROCHE;52 RUE MARCEL ET JACQUES GAUCHER;94120;ROCHE;52 BD DU PARC;92200
HOFFMANN -LA ROCHE FRANCE;52 BD DU PARC;92200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ROCHE;30 CRS DE L'ILE SEGUIN;92100;INTERMUNE FRANCE;62 AV ANDRE MORIZET;92100;ROCHE;1 PL DE L HOPITAL;67000;ROCHE;4 RTE DE LA RIVIERE;67380;ROCHE;AV FAIDHERBE;93110;ROCHE;52 RUE MARCEL ET JACQUES GAUCHER;94120;ROCHE;52 BD DU PARC;92200
SANOFI-AVENTIS FRANCE;82 AV RASPAIL;94250;SANOFI-AVENTIS FRANCE;1 AV PIERRE BROSSOLETTE;91380;SANOFI-AVENTIS FRANCE;33 BD DE LA PAIX;78100;SANOFI-AVENTIS FRANCE;14 ESPACE HENRY VALLEE;69007;SANOFI-AVENTIS FRANCE;8 AV GUSTAVE CHARLERY;97300;SANOFI-AVENTIS FRANCE;RUE THOMAS EDISON;97122;SANOFI-AVENTIS FRANCE;RUE DES COQUILLAGES;97434
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SANOFI-AVENTIS FRANCE;82 AV RASPAIL;94250;SANOFI-AVENTIS FRANCE;1 AV PIERRE BROSSOLETTE;91380;SANOFI-AVENTIS FRANCE;33 BD DE LA PAIX;78100;SANOFI-AVENTIS FRANCE;14 ESPACE HENRY VALLEE;69007;SANOFI-AVENTIS FRANCE;8 AV GUSTAVE CHARLERY;97300;SANOFI-AVENTIS FRANCE;RUE THOMAS EDISON;97122;SANOFI-AVENTIS FRANCE;RUE DES COQUILLAGES;97434
SANOFI-AVENTIS FRANCE;82 AV RASPAIL;94250;SANOFI-AVENTIS FRANCE;1 AV PIERRE BROSSOLETTE;91380;SANOFI-AVENTIS FRANCE;33 BD DE LA PAIX;78100;SANOFI-AVENTIS FRANCE;14 ESPACE HENRY VALLEE;69007;SANOFI-AVENTIS FRANCE;8 AV GUSTAVE CHARLERY;97300;SANOFI-AVENTIS FRANCE;RUE THOMAS EDISON;97122;SANOFI-AVENTIS FRANCE;RUE DES COQUILLAGES;97434
SANOFI-AVENTIS FRANCE;82 AV RASPAIL;94250;SANOFI-AVENTIS FRANCE;1 AV PIERRE BROSSOLETTE;91380;SANOFI-AVENTIS FRANCE;33 BD DE LA PAIX;78100;SANOFI-AVENTIS FRANCE;14 ESPACE HENRY VALLEE;69007;SANOFI-AVENTIS FRANCE;8 AV GUSTAVE CHARLERY;97300;SANOFI-AVENTIS FRANCE;RUE THOMAS EDISON;97122;SANOFI-AVENTIS FRANCE;RUE DES COQUILLAGES;97434
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SAS SECURIT'SOLUTIONS;4 RUE LOUIS PETIT;59220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SAS SECURIT'SOLUTIONS;4 RUE LOUIS PETIT;59220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SERB;40 AV GEORGE V;75008;SERB;53 RUE VILLIERS ISLE ADAM;75020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SERB;40 AV GEORGE V;75008;SERB;53 RUE VILLIERS ISLE ADAM;75020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SERB;40 AV GEORGE V;75008;SERB;53 RUE VILLIERS ISLE ADAM;75020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SERB;40 AV GEORGE V;75008;SERB;53 RUE VILLIERS ISLE ADAM;75020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SERB;40 AV GEORGE V;75008;SERB;53 RUE VILLIERS ISLE ADAM;75020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SERB;40 AV GEORGE V;75008;SERB;53 RUE VILLIERS ISLE ADAM;75020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SERB;40 AV GEORGE V;75008;SERB;53 RUE VILLIERS ISLE ADAM;75020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SMITH ET NEPHEW SAS;40 BD DU PARC;92200;SMITH ET NEPHEW;101 AV LOUIS ROCHE;92230;SMITH ET NEPHEW SAS;25 BD MARIE ET ALEXANDRE OYON;72100;SMITH ET NEPHEW SAS;9 RUE NOIROT;70000;SMITH ET NEPHEW SAS;14 RUE DE LA BELLE BORNE;93290;SMITH ET NEPHEW SAS;4 PROMENADE D'ANDROMEDE;72100;SMITH ET NEPHEW SAS;RUE RENE FISCH;72320
SMITH ET NEPHEW SAS;40 BD DU PARC;92200;SMITH ET NEPHEW;101 AV LOUIS ROCHE;92230;SMITH ET NEPHEW SAS;25 BD MARIE ET ALEXANDRE OYON;72100;SMITH ET NEPHEW SAS;9 RUE NOIROT;70000;SMITH ET NEPHEW SAS;14 RUE DE LA BELLE BORNE;93290;SMITH ET NEPHEW SAS;4 PROMENADE D'ANDROMEDE;72100;SMITH ET NEPHEW SAS;RUE RENE FISCH;72320
SMITH ET NEPHEW SAS;40 BD DU PARC;92200;SMITH ET NEPHEW;101 AV LOUIS ROCHE;92230;SMITH ET NEPHEW SAS;25 BD MARIE ET ALEXANDRE OYON;72100;SMITH ET NEPHEW SAS;9 RUE NOIROT;70000;SMITH ET NEPHEW SAS;14 RUE DE LA BELLE BORNE;93290;SMITH ET NEPHEW SAS;4 PROMENADE D'ANDROMEDE;72100;SMITH ET NEPHEW SAS;RUE RENE FISCH;72320
SMITH ET NEPHEW SAS;40 BD DU PARC;92200;SMITH ET NEPHEW;101 AV LOUIS ROCHE;92230;SMITH ET NEPHEW SAS;25 BD MARIE ET ALEXANDRE OYON;72100;SMITH ET NEPHEW SAS;9 RUE NOIROT;70000;SMITH ET NEPHEW SAS;14 RUE DE LA BELLE BORNE;93290;SMITH ET NEPHEW SAS;4 PROMENADE D'ANDROMEDE;72100;SMITH ET NEPHEW SAS;RUE RENE FISCH;72320
SMITH ET NEPHEW SAS;40 BD DU PARC;92200;SMITH ET NEPHEW;101 AV LOUIS ROCHE;92230;SMITH ET NEPHEW SAS;25 BD MARIE ET ALEXANDRE OYON;72100;SMITH ET NEPHEW SAS;9 RUE NOIROT;70000;SMITH ET NEPHEW SAS;14 RUE DE LA BELLE BORNE;93290;SMITH ET NEPHEW SAS;4 PROMENADE D'ANDROMEDE;72100;SMITH ET NEPHEW SAS;RUE RENE FISCH;72320
SMITH ET NEPHEW SAS;40 BD DU PARC;92200;SMITH ET NEPHEW;101 AV LOUIS ROCHE;92230;SMITH ET NEPHEW SAS;25 BD MARIE ET ALEXANDRE OYON;72100;SMITH ET NEPHEW SAS;9 RUE NOIROT;70000;SMITH ET NEPHEW SAS;14 RUE DE LA BELLE BORNE;93290;SMITH ET NEPHEW SAS;4 PROMENADE D'ANDROMEDE;72100;SMITH ET NEPHEW SAS;RUE RENE FISCH;72320
SMITHS MEDICAL FRANCE SAS;3 RUE DU PONT DES HALLES;94150;SMITHS MEDICAL FRANCE SA;59 AV DES PEPINIERES;94260;SMITHS MEDICAL FRANCE SAS;ZAC DE LA PETITE LANDE;44470;SMITHS MEDICAL FRANCE SAS;RUE ANTARES;44470;SMITHS MEDICAL FRANCE SAS;9 RUE LOUIS BREGUET;44980;SMITHS MEDICAL FRANCE SAS;AV DE VERSAILLES;94320;SMITHS MEDICAL FRANCE SAS;64 AV DE LA VICTOIRE;94310
SMITH ET NEPHEW SAS;40 BD DU PARC;92200;SMITH ET NEPHEW;101 AV LOUIS ROCHE;92230;SMITH ET NEPHEW SAS;25 BD MARIE ET ALEXANDRE OYON;72100;SMITH ET NEPHEW SAS;9 RUE NOIROT;70000;SMITH ET NEPHEW SAS;14 RUE DE LA BELLE BORNE;93290;SMITH ET NEPHEW SAS;4 PROMENADE D'ANDROMEDE;72100;SMITH ET NEPHEW SAS;RUE RENE FISCH;72320
SMITH ET NEPHEW SAS;40 BD DU PARC;92200;SMITH ET NEPHEW;101 AV LOUIS ROCHE;92230;SMITH ET NEPHEW SAS;25 BD MARIE ET ALEXANDRE OYON;72100;SMITH ET NEPHEW SAS;9 RUE NOIROT;70000;SMITH ET NEPHEW SAS;14 RUE DE LA BELLE BORNE;93290;SMITH ET NEPHEW SAS;4 PROMENADE D'ANDROMEDE;72100;SMITH ET NEPHEW SAS;RUE RENE FISCH;72320
SMITH ET NEPHEW SAS;40 BD DU PARC;92200;SMITH ET NEPHEW;101 AV LOUIS ROCHE;92230;SMITH ET NEPHEW SAS;25 BD MARIE ET ALEXANDRE OYON;72100;SMITH ET NEPHEW SAS;9 RUE NOIROT;70000;SMITH ET NEPHEW SAS;14 RUE DE LA BELLE BORNE;93290;SMITH ET NEPHEW SAS;4 PROMENADE D'ANDROMEDE;72100;SMITH ET NEPHEW SAS;RUE RENE FISCH;72320
MADAME STEPHANIE ANSTELL;14 AV ANATOLE FRANCE;59410;MADAME STEPHANIE ANSTELL;18 RUE FONTAINE ST GILLES;59300;MADAME STEPHANIE ANSTELL;5 RUE DES HOSPICES;59300;0;0;0;0;0;0;0;0;0;0;0;0
SMITHS MEDICAL FRANCE SAS;3 RUE DU PONT DES HALLES;94150;SMITHS MEDICAL FRANCE SA;59 AV DES PEPINIERES;94260;SMITHS MEDICAL FRANCE SAS;ZAC DE LA PETITE LANDE;44470;SMITHS MEDICAL FRANCE SAS;RUE ANTARES;44470;SMITHS MEDICAL FRANCE SAS;9 RUE LOUIS BREGUET;44980;SMITHS MEDICAL FRANCE SAS;AV DE VERSAILLES;94320;SMITHS MEDICAL FRANCE SAS;64 AV DE LA VICTOIRE;94310
SMITHS MEDICAL FRANCE SAS;3 RUE DU PONT DES HALLES;94150;SMITHS MEDICAL FRANCE SA;59 AV DES PEPINIERES;94260;SMITHS MEDICAL FRANCE SAS;ZAC DE LA PETITE LANDE;44470;SMITHS MEDICAL FRANCE SAS;RUE ANTARES;44470;SMITHS MEDICAL FRANCE SAS;9 RUE LOUIS BREGUET;44980;SMITHS MEDICAL FRANCE SAS;AV DE VERSAILLES;94320;SMITHS MEDICAL FRANCE SAS;64 AV DE LA VICTOIRE;94310
SMITHS MEDICAL FRANCE SAS;3 RUE DU PONT DES HALLES;94150;SMITHS MEDICAL FRANCE SA;59 AV DES PEPINIERES;94260;SMITHS MEDICAL FRANCE SAS;ZAC DE LA PETITE LANDE;44470;SMITHS MEDICAL FRANCE SAS;RUE ANTARES;44470;SMITHS MEDICAL FRANCE SAS;9 RUE LOUIS BREGUET;44980;SMITHS MEDICAL FRANCE SAS;AV DE VERSAILLES;94320;SMITHS MEDICAL FRANCE SAS;64 AV DE LA VICTOIRE;94310
SMITHS MEDICAL FRANCE SAS;3 RUE DU PONT DES HALLES;94150;SMITHS MEDICAL FRANCE SA;59 AV DES PEPINIERES;94260;SMITHS MEDICAL FRANCE SAS;ZAC DE LA PETITE LANDE;44470;SMITHS MEDICAL FRANCE SAS;RUE ANTARES;44470;SMITHS MEDICAL FRANCE SAS;9 RUE LOUIS BREGUET;44980;SMITHS MEDICAL FRANCE SAS;AV DE VERSAILLES;94320;SMITHS MEDICAL FRANCE SAS;64 AV DE LA VICTOIRE;94310
SMITHS MEDICAL FRANCE SAS;3 RUE DU PONT DES HALLES;94150;SMITHS MEDICAL FRANCE SA;59 AV DES PEPINIERES;94260;SMITHS MEDICAL FRANCE SAS;ZAC DE LA PETITE LANDE;44470;SMITHS MEDICAL FRANCE SAS;RUE ANTARES;44470;SMITHS MEDICAL FRANCE SAS;9 RUE LOUIS BREGUET;44980;SMITHS MEDICAL FRANCE SAS;AV DE VERSAILLES;94320;SMITHS MEDICAL FRANCE SAS;64 AV DE LA VICTOIRE;94310
SMITHS MEDICAL FRANCE SAS;3 RUE DU PONT DES HALLES;94150;SMITHS MEDICAL FRANCE SA;59 AV DES PEPINIERES;94260;SMITHS MEDICAL FRANCE SAS;ZAC DE LA PETITE LANDE;44470;SMITHS MEDICAL FRANCE SAS;RUE ANTARES;44470;SMITHS MEDICAL FRANCE SAS;9 RUE LOUIS BREGUET;44980;SMITHS MEDICAL FRANCE SAS;AV DE VERSAILLES;94320;SMITHS MEDICAL FRANCE SAS;64 AV DE LA VICTOIRE;94310
SPECTRANETICS FRANCE;33 RUE DE VERDUN;92150;SPECTRANETICS FRANCE;18 RUE DE L ARCADE;75008;SPECTRANETICS FRANCE;38 RUE DE BERRI;75008;0;0;0;0;0;0;0;0;0;0;0;0
SPECTRANETICS FRANCE;33 RUE DE VERDUN;92150;SPECTRANETICS FRANCE;18 RUE DE L ARCADE;75008;SPECTRANETICS FRANCE;38 RUE DE BERRI;75008;0;0;0;0;0;0;0;0;0;0;0;0
SPECTRANETICS FRANCE;33 RUE DE VERDUN;92150;SPECTRANETICS FRANCE;18 RUE DE L ARCADE;75008;SPECTRANETICS FRANCE;38 RUE DE BERRI;75008;0;0;0;0;0;0;0;0;0;0;0;0
STEAM FRANCE;RUE DE LA VALSIERE;34090;STEAM FRANCE;19 RUE DE BRETAGNE;38070;STEAM FRANCE;66 RUE CAMILLE PELLETAN;78800;STEAM FRANCE;10 RUE DE LA MOULINATTE;33130;STEAM FRANCE;173 RUE LEON JOUHAUX;78500;STEAM FRANCE;6 RUE DE BRETAGNE;38070;STEAM FRANCE;RUE CLAUDE FRANCOIS;34080
STEAM FRANCE;RUE DE LA VALSIERE;34090;STEAM FRANCE;19 RUE DE BRETAGNE;38070;STEAM FRANCE;66 RUE CAMILLE PELLETAN;78800;STEAM FRANCE;10 RUE DE LA MOULINATTE;33130;STEAM FRANCE;173 RUE LEON JOUHAUX;78500;STEAM FRANCE;6 RUE DE BRETAGNE;38070;STEAM FRANCE;RUE CLAUDE FRANCOIS;34080
STEAM FRANCE;RUE DE LA VALSIERE;34090;STEAM FRANCE;19 RUE DE BRETAGNE;38070;STEAM FRANCE;66 RUE CAMILLE PELLETAN;78800;STEAM FRANCE;10 RUE DE LA MOULINATTE;33130;STEAM FRANCE;173 RUE LEON JOUHAUX;78500;STEAM FRANCE;6 RUE DE BRETAGNE;38070;STEAM FRANCE;RUE CLAUDE FRANCOIS;34080
STEAM FRANCE;RUE DE LA VALSIERE;34090;STEAM FRANCE;19 RUE DE BRETAGNE;38070;STEAM FRANCE;66 RUE CAMILLE PELLETAN;78800;STEAM FRANCE;10 RUE DE LA MOULINATTE;33130;STEAM FRANCE;173 RUE LEON JOUHAUX;78500;STEAM FRANCE;6 RUE DE BRETAGNE;38070;STEAM FRANCE;RUE CLAUDE FRANCOIS;34080
STERILMED FRANCE;20 RTE DE CHAMPIGNY;51430;STERILMED FRANCE;217 BD CHARLES ARNOULD;51100;STERILMED FRANCE;89 RUE ERNEST RENAN;51100;STERILMED;4 ALL DES BOURGUIGNONS;51100;0;0;0;0;0;0;0;0;0
STERILMED FRANCE;20 RTE DE CHAMPIGNY;51430;STERILMED FRANCE;217 BD CHARLES ARNOULD;51100;STERILMED FRANCE;89 RUE ERNEST RENAN;51100;STERILMED;4 ALL DES BOURGUIGNONS;51100;0;0;0;0;0;0;0;0;0
STERILMED FRANCE;20 RTE DE CHAMPIGNY;51430;STERILMED FRANCE;217 BD CHARLES ARNOULD;51100;STERILMED FRANCE;89 RUE ERNEST RENAN;51100;STERILMED;4 ALL DES BOURGUIGNONS;51100;0;0;0;0;0;0;0;0;0
STERILMED FRANCE;20 RTE DE CHAMPIGNY;51430;STERILMED FRANCE;217 BD CHARLES ARNOULD;51100;STERILMED FRANCE;89 RUE ERNEST RENAN;51100;STERILMED;4 ALL DES BOURGUIGNONS;51100;0;0;0;0;0;0;0;0;0
STERILMED FRANCE;20 RTE DE CHAMPIGNY;51430;STERILMED FRANCE;217 BD CHARLES ARNOULD;51100;STERILMED FRANCE;89 RUE ERNEST RENAN;51100;STERILMED;4 ALL DES BOURGUIGNONS;51100;0;0;0;0;0;0;0;0;0
STERILMED FRANCE;20 RTE DE CHAMPIGNY;51430;STERILMED FRANCE;217 BD CHARLES ARNOULD;51100;STERILMED FRANCE;89 RUE ERNEST RENAN;51100;STERILMED;4 ALL DES BOURGUIGNONS;51100;0;0;0;0;0;0;0;0;0
STERILMED FRANCE;20 RTE DE CHAMPIGNY;51430;STERILMED FRANCE;217 BD CHARLES ARNOULD;51100;STERILMED FRANCE;89 RUE ERNEST RENAN;51100;STERILMED;4 ALL DES BOURGUIGNONS;51100;0;0;0;0;0;0;0;0;0
STERIS;116 AV DE MAGUDAS;33185;STERIS;8 RUE DE RASTIGNAC;45380;STERIS;59 RUE DES PETITS CHAMPS;75001;STERIS;55 RUE SAINTE ANNE;75002;STERIS;645 RUE DES CHATAIGNIERS;45770;STERIS;1 RUE DU VIEUX - PONT;92000;STERIS;RUE LAVOISIER;37270
STERIS;116 AV DE MAGUDAS;33185;STERIS;8 RUE DE RASTIGNAC;45380;STERIS;59 RUE DES PETITS CHAMPS;75001;STERIS;55 RUE SAINTE ANNE;75002;STERIS;645 RUE DES CHATAIGNIERS;45770;STERIS;1 RUE DU VIEUX - PONT;92000;STERIS;RUE LAVOISIER;37270
STERIS;116 AV DE MAGUDAS;33185;STERIS;8 RUE DE RASTIGNAC;45380;STERIS;59 RUE DES PETITS CHAMPS;75001;STERIS;55 RUE SAINTE ANNE;75002;STERIS;645 RUE DES CHATAIGNIERS;45770;STERIS;1 RUE DU VIEUX - PONT;92000;STERIS;RUE LAVOISIER;37270
STERIS;116 AV DE MAGUDAS;33185;STERIS;8 RUE DE RASTIGNAC;45380;STERIS;59 RUE DES PETITS CHAMPS;75001;STERIS;55 RUE SAINTE ANNE;75002;STERIS;645 RUE DES CHATAIGNIERS;45770;STERIS;1 RUE DU VIEUX - PONT;92000;STERIS;RUE LAVOISIER;37270
STERLAB;2720 CHE DE SAINT BERNARD;6220;STERLAB;485 AV DE BERLIN;83870;STERLAB;485 AV DE BERLIN;83870;STERLAB;243 GR DE LA GUILLOTIERE;69007;0;0;0;0;0;0;0;0;0
STERLAB;2720 CHE DE SAINT BERNARD;6220;STERLAB;485 AV DE BERLIN;83870;STERLAB;485 AV DE BERLIN;83870;STERLAB;243 GR DE LA GUILLOTIERE;69007;0;0;0;0;0;0;0;0;0
STERLAB;2720 CHE DE SAINT BERNARD;6220;STERLAB;485 AV DE BERLIN;83870;STERLAB;485 AV DE BERLIN;83870;STERLAB;243 GR DE LA GUILLOTIERE;69007;0;0;0;0;0;0;0;0;0
STRATEGES MULTI MEDIA;280 RUE JAMES WATT;66100;STRATEGES MULTI MEDIA;9 AV MARECHAL LECLERC;66000;STRATEGES MULTI MEDIA;21 RUE DES SAUGES;66330;0;0;0;0;0;0;0;0;0;0;0;0
STRATEGES MULTI MEDIA;280 RUE JAMES WATT;66100;STRATEGES MULTI MEDIA;9 AV MARECHAL LECLERC;66000;STRATEGES MULTI MEDIA;21 RUE DES SAUGES;66330;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PHYSIOL FRANCE;12 RUE LOUIS COURTOIS DE VICOSE;31100;PHYSIOL FRANCE;3 IMP MARCEL CHALARD;31100;PHYSIOL FRANCE;6 RUE MARYSE HILSZ;31500;PHYSIOL FRANCE;180 AV EUGENE AVINEE;59120;PHYSIOL FRANCE;310 AV EUGENE AVINEE;59120;0;0;0;0;0;0
PHYSIOL FRANCE;12 RUE LOUIS COURTOIS DE VICOSE;31100;PHYSIOL FRANCE;3 IMP MARCEL CHALARD;31100;PHYSIOL FRANCE;6 RUE MARYSE HILSZ;31500;PHYSIOL FRANCE;180 AV EUGENE AVINEE;59120;PHYSIOL FRANCE;310 AV EUGENE AVINEE;59120;0;0;0;0;0;0
PHYSIOL FRANCE;12 RUE LOUIS COURTOIS DE VICOSE;31100;PHYSIOL FRANCE;3 IMP MARCEL CHALARD;31100;PHYSIOL FRANCE;6 RUE MARYSE HILSZ;31500;PHYSIOL FRANCE;180 AV EUGENE AVINEE;59120;PHYSIOL FRANCE;310 AV EUGENE AVINEE;59120;0;0;0;0;0;0
PHYSIOL FRANCE;12 RUE LOUIS COURTOIS DE VICOSE;31100;PHYSIOL FRANCE;3 IMP MARCEL CHALARD;31100;PHYSIOL FRANCE;6 RUE MARYSE HILSZ;31500;PHYSIOL FRANCE;180 AV EUGENE AVINEE;59120;PHYSIOL FRANCE;310 AV EUGENE AVINEE;59120;0;0;0;0;0;0
SUEZ RV NORD EST;17 RUE DE COPENHAGUE;67300;SUEZ RV NORD EST;219 AV ANATOLE FRANCE;59410;SUEZ RV NORD EST;10 RUE BRANLY;67500;SUEZ RV NORD EST;CHE DEPARTEMENTAL 54;57860;SUEZ RV NORD EST;RUE LAVOISIER;68000;SUEZ RV NORD EST;8 RUE JEAN MONNET;68390;SUEZ RV NORD EST;RUE HENRI BECQUEREL;62223
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TAKEDA FRANCE SAS;11 CRS VALMY;92800;TAKEDA FRANCE SAS;112 AV KLEBER;75116;TAKEDA FRANCE SAS;11 QUAI DE DION BOUTON;92800;TAKEDA FRANCE SAS;13 RUE WATT;75013;TAKEDA FRANCE SAS;28 RUE PAGES;92150;TAKEDA FRANCE SAS;389 RUE DU PRESSOIR;77350;TAKEDA FRANCE SAS;389 RUE DU PRESSOIR;77350
TAKEDA FRANCE SAS;11 CRS VALMY;92800;TAKEDA FRANCE SAS;112 AV KLEBER;75116;TAKEDA FRANCE SAS;11 QUAI DE DION BOUTON;92800;TAKEDA FRANCE SAS;13 RUE WATT;75013;TAKEDA FRANCE SAS;28 RUE PAGES;92150;TAKEDA FRANCE SAS;389 RUE DU PRESSOIR;77350;TAKEDA FRANCE SAS;389 RUE DU PRESSOIR;77350
